Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
civilianBanditMaleYoung2KhzMachete,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzAxe,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzSpear,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzPipePistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzPipeRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzPipeMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzPipeShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzSMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzM60,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzDPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzAK47,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzTRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzHRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzSRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzPShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzAShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzLBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzXBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzRocketL,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzClub,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzKnife,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzBat,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzMachete,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzAxe,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzSpear,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzPipePistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzPipeRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzPipeMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzPipeShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzSMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzM60,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzDPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzAK47,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzTRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzHRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzSRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzPShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzAShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzLBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzXBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung3KhzRocketL,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianTestFemaleKhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianTestMaleKhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianFemaleAgedKhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianFemaleScrubsKhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianFemaleYoung1KhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianFemaleYoung2KhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianFemaleYoung3KhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianFemaleYoung4KhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianFemaleYoung5KhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianMaleAgedKhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianMaleAgedScrubsKhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianMaleAged2KhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianMaleCowboyKhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianMaleJKhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianMaleYoung1KhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianMaleYoung2KhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianMaleYoung3KhzPickUp,entityclasses,Entity,,,Civilian (resting),,Zivilist (ruhend),Civil (en reposo),Civil (au repos),Civile (a riposo),市民（休憩中）,민간인 (휴식 중),Cywil (odpoczywa),Civil (em repouso),Мирный житель (отдыхает),Sivil (dinleniyor),平民（休息中）,平民（休息中）
civilianKhzPickUpDesc,entityclasses,Entity,,,You are carrying your hired civilian helper. Equip to a toolbelt slot and use [action:local:Secondary] to deploy.,,Du trägst deinen angeheuerten zivilen Helfer bei dir. In einen Werkzeuggürtel-Slot ausrüsten und mit [action:local:Secondary] platzieren.,Llevas contigo a tu ayudante civil contratado. Equípalo en un espacio del cinturón de herramientas y usa [action:local:Secondary] para desplegarlo.,Tu transportes ton assistant civil recruté. Équipe-le dans un emplacement de ceinture et utilise [action:local:Secondary] pour le déployer.,Stai trasportando il tuo assistente civile assoldato. Equipaggialo in uno slot della cintura e usa [action:local:Secondary] per schierarlo.,雇った市民ヘルパーを運んでいます。ツールベルトスロットに装備し、[action:local:Secondary] で配置します。,고용된 민간인 조력자를 운반 중입니다. 툴벨트 슬롯에 장착하고 [action:local:Secondary]를 사용하여 배치하세요.,"Niesiesz wynajętego cywilnego pomocnika. Umieść go w gnieździe pasa narzędziowego i użyj [action:local:Secondary], aby go rozstawić.",Você está carregando seu ajudante civil contratado. Equipe-o em um espaço do cinto de ferramentas e use [action:local:Secondary] para posicionar.,Вы несете нанятого гражданского помощника. Поместите его в ячейку пояса и используйте [action:local:Secondary] для размещения.,Kiralık sivil yardımcınızı taşıyorsunuz. Bir alet kemeri yuvasına yerleştirin ve yerleştirmek için [action:local:Secondary] komutunu kullanın.,你正在携带雇佣的平民助手。装备到工具栏槽位并使用 [action:local:Secondary] 进行部署。,你正在攜帶雇傭的平民助手。裝備到工具欄槽位並使用 [action:local:Secondary] 進行部署。
