Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
civilianBanditMaleYoung1KhzPipePistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzPipeRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzPipeMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzPipeShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzSMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzM60,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzDPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzAK47,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzTRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzHRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzSRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzPShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzAShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzLBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzXBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung1KhzRocketL,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzClub,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzKnife,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzBat,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzMachete,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzAxe,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzSpear,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzPipePistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzPipeRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzPipeMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzPipeShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzSMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzM60,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzDPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzAK47,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzTRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzHRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzSRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzPShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzAShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzLBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzXBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung2KhzRocketL,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzClub,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzKnife,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzBat,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzMachete,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzAxe,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzSpear,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzPipePistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzPipeRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzPipeMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzPipeShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzSMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzM60,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzDPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzAK47,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzTRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzHRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzSRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzPShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzAShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzLBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
civilianBanditMaleYoung3KhzXBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒,Bandido civil
